video_url,author,comment,likes,time,clean_comment,sentiment
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@deplorableme4913,"Given how expensive Apple products are already, I never understood the Apple mania",1,8 hari yang lalu,given expensive apple products understood apple mania,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@monkeybarmonkeyman,"Imagine how many new sheeples they can pull in when they put these items ""On SALE!"" or as WalMart calls them, ""a price rollback"". Yup.",0,8 hari yang lalu,imagine new sheeples pull items sale walmart calls price rollback yup,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@TheRealCheeseMeow,"You Know, I Just Now Realized If Apple Were To Use Rams For Their AI Data Center,
There Probally Won't Be Enough For Their Own Device Lmafaooo.

Now I'm Starting To Realized And Understand How Much Rams Shortages
AffectS Everything.",0,8 hari yang lalu,know just realized apple use rams ai data center probally won t device lmafaooo m starting realized understand rams shortages affects,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@golam3840,Who cares about the price hike ? Except apple fan boys 😂,0,8 hari yang lalu,cares price hike apple fan boys,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@-Unguardian-,Courage is what we tell our investors,0,8 hari yang lalu,courage tell investors,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@WYRDGIRLS,"My 20 year old Dodge RAM pickup with 300,000 KM I'll be selling for $50,,000 because it has RAM literally in the name. That counts.",47,8 hari yang lalu,year old dodge ram pickup km ll selling ram literally counts,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@LV-1969,Because 4.35 trillion can't increase unless the consumer is gouged,0,8 hari yang lalu (diedit),trillion t increase unless consumer gouged,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@SadifaJalam,Really appreciate the insights in this video.,0,8 hari yang lalu,really appreciate insights video,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@michaelhill7045,And there's 200 more things!:face-turquoise-drinking-coffee:,0,8 hari yang lalu,s things face turquoise drinking coffee,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@NaudVanDalen,"I don't even want to imagine the price increases of their RAM and SSD upgrades, which were already expensive, but became more normal during the shortages. Now they're gonna probably multiply those prices.",0,8 hari yang lalu,don t want imagine price increases ram ssd upgrades expensive normal shortages gonna probably multiply prices,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@prw56,"I got a 5100$ top spec macbook from microcenter a month ago, at the time it was 400$ cheaper than the same spec on the mac educational store. The exact same spec is now 7500$ from the edu mac store, and 7999$ from microcenter.

Nice to be on the right side of one of these for once, I really, really wanted a 512gb ram studio for local AI, almost got a 256gb ram one after they took 512 away, drug my feet and then that was gone too, had I done a third time I never would have gotten this thing.

I'm genuinely afraid everyone is going to fomo and normalize these ludicrous prices even after the shortage is over.",0,8 hari yang lalu,got spec macbook microcenter month ago time cheaper spec mac educational store exact spec edu mac store microcenter nice right really really wanted gb ram studio local ai got gb ram took away drug feet gone time gotten thing m genuinely afraid going fomo normalize ludicrous prices shortage,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@idlesurfer214,"The Fruit Logo has to maintain it's 45-49% profit margin, dammit!!!",0,8 hari yang lalu,fruit logo maintain s profit margin dammit,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@NaudVanDalen,1:38 That's an entire price increased MacBook air right there.,0,8 hari yang lalu,s entire price increased macbook air right,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Gypsyknight6191,to make the new CEO look bad 🤣🤣🤣🤣🤣🤣🤣,0,8 hari yang lalu,make new ceo look bad,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"They will, and honestly they'll probably consider it a status increase",0,8 hari yang lalu,honestly ll probably consider status increase,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"Not a fan myself, but they are a safe purchase. Most brands have good products, but almost as many bad products. 

Apple is like Milwaukee or DeWalt - never the best buy or product for the price, but generally always a good product.

That peace of mind can be meaningful for some",0,8 hari yang lalu,fan safe purchase brands good products bad products apple like milwaukee dewalt best buy product price generally good product peace mind meaningful,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@BotExploit,"Right!  And while everyone else is panic-buying computer RAM and Dodge RAMs, I’m moving into the real asset class: actual rams.  My wife says a ""ram-only sheep farm"" shows I don’t understand the implications of the RAM shortage or sheep farming.

Classic Luddite response.",0,4 hari yang lalu (diedit),right panic buying computer ram dodge rams m moving real asset class actual rams wife says ram sheep farm shows don t understand implications ram shortage sheep farming classic luddite response,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@oxymoron02,And the drones will still pay the prices.,0,8 hari yang lalu,drones pay prices,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@NaudVanDalen,2 grand for that MacBook Pro? Now it's 4 times the price of a PS5 with half the GPU speed. Great value.,0,8 hari yang lalu,grand macbook pro s times price ps half gpu speed great value,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@RyuShinkuuHadoken,"We have to start using GTA VI price to count the increases, Mac book air now 2 GTA VI's more expensive.",0,8 hari yang lalu,start using gta vi price count increases mac book air gta vi s expensive,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@nopenope-e9e,"i mean how are they going to keep chasing the 10% revenue increase every quarter without rising prices because it is Thursday until the math breaks, simple sheer greed",1,8 hari yang lalu,mean going chasing revenue increase quarter rising prices thursday math breaks simple sheer greed,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@harrionl,Ridiculous increases… outside the US the price increases will even be worse… they’re bound to lose market share.,0,8 hari yang lalu,ridiculous increases outside price increases worse bound lose market share,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Imufur,apple loves the number 200,0,8 hari yang lalu,apple loves number,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MichaelOmotayo,"😂😂😂😂never miss his videos.
The only fun news channel for me.😂",0,8 hari yang lalu,miss videos fun news channel,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mikebaker3712,These price increases are a damn disgrace coming from the richest company in the world. So much for my plan to buy two Apple laptops this year. Bye-bye.,0,8 hari yang lalu,price increases damn disgrace coming richest company world plan buy apple laptops year bye bye,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@factsfortheflex,"“Because of the RAM shortage?!”

“What?”",0,8 hari yang lalu,ram shortage,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@QuietLobbies,This is beyond AI at this point.,0,8 hari yang lalu,ai point,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mystuff9999,"Once more glad, I am only using an iPhone because I got hooked back in 2010…also got a used 12 for 200 bucks, so I guess Apple can do what they want with their prices 👀",0,8 hari yang lalu,glad using iphone got hooked got used bucks guess apple want prices,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@namaro9073,"the MacBook neo now costs 1022 US dollar in Portugal, let that sink in .",0,8 hari yang lalu,macbook neo costs dollar portugal let sink,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Imagine_thaaaat,"“Apple Explains Why It’s Still Greedy” fix your title, you can thank me later.",0,8 hari yang lalu,apple explains s greedy fix title thank later,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@robinjhunter,"How about this. New HP server at £34k, can’t get them quickly so a refurb please, ok, that’s £55k - wow, must be an amazing spec, no, same as the £34k one. You can just have it now.",0,8 hari yang lalu,new hp server k t quickly refurb ok s k wow amazing spec k just,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@JohnnnyJohn,"""We don't care"" - Apple",4,8 hari yang lalu,don t care apple,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@bomlife1572,the products were overpriced already,0,8 hari yang lalu,products overpriced,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@HerryroewlieSteel,Sam you're making them look bad,0,8 hari yang lalu,sam making look bad,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@andre-7423,Apple innovation,0,8 hari yang lalu,apple innovation,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@OgrePouch,"I believe the price hikes were announced after that ""One more thing""",0,8 hari yang lalu,believe price hikes announced thing,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@quantumac,"With all the price increases in consumer electronics, I graciously decided to extend the life of my existing electronics by up to +200%... 😜

(It turns out you can only squeeze money out of people who are willing to buy.)",0,8 hari yang lalu,price increases consumer electronics graciously decided extend life existing electronics turns squeeze money people willing buy,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@claudiameier666,yes in canada everything is about three hundred more for tech,1,8 hari yang lalu,yes canada tech,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"I genuinely don't think this will impact their market share, and if it does it'll be less than the profit increase",0,8 hari yang lalu,genuinely don t think impact market share does ll profit increase,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"What's to sink in? An over-priced Apple product? 

Shocked",0,8 hari yang lalu,s sink priced apple product shocked,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@CodingItWrong,1:45 increasing the price on the Vision Pro is really going to help Apple’s profits on the zero units they were already going to sell this year,1,8 hari yang lalu,increasing price vision pro really going help apple s profits zero units going sell year,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@reallyWyrd,"""We're the Phone Company. We don't care. We don't have to."" -- Classic SNL sketch that's forever relevant.",0,8 hari yang lalu,phone company don t care don t classic snl sketch s forever relevant,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@oldhamer111,"""Now that's a pro increase!!"" LOL",7,8 hari yang lalu,s pro increase lol,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@RobertLFerraro,"That's crazy considering quarter 1 2026 they had record sales (by 40%), record profit, and record margins.",0,8 hari yang lalu,s crazy considering quarter record sales record profit record margins,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@thedevastator4209,😂😂😂😂😂 dude I love you! Your videos always brighten my day!,0,8 hari yang lalu,dude love videos brighten day,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@wilford71ify,It’s only money. Apple deserves all of it!,0,8 hari yang lalu,s money apple deserves,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mountart2,TG we have an Apple non fan-boy to tell it how it REALLY is!,0,8 hari yang lalu,tg apple non fan boy tell really,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Z4nty0x,Now steam machine looks nice 😂,2,8 hari yang lalu,steam machine looks nice,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@SpaceAmbientStation,Pure greed.,0,8 hari yang lalu,pure greed,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@tekniqal2639,"It's really about the Appla Addicts. They keep Payin', so Apple keeps rapin'em. AAA is is not just for Alcoholics its Apple Addicts Anonymous. LMAO",0,8 hari yang lalu,s really appla addicts payin apple keeps rapin em aaa just alcoholics apple addicts anonymous lmao,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@objection_your_honor,I just love your special sound effects.,0,8 hari yang lalu,just love special sound effects,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@mydogisfast8,Are you going to make a video on the Xbox price hike?,0,8 hari yang lalu,going make video xbox price hike,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@presidentcamacho,"At this point, I'll just watch the clouds and stay outside.",0,8 hari yang lalu,point ll just watch clouds stay outside,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Nylgk,I was waiting for you to cover this one.😂😂And I bet you Apple won’t be increasing the cash they offer customers for a trade-in🤬🤬,1,8 hari yang lalu (diedit),waiting cover bet apple won t increasing cash offer customers trade,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@RallyCarReplays,"So then if the prices went up for phones and various other devices based on the ram and ssd shortages, then technically my trade in value should too.",0,8 hari yang lalu,prices went phones various devices based ram ssd shortages technically trade value,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@chrisanderson687,Apple had gone downhill every day since Steve passed away. RIP Steve.,2,8 hari yang lalu,apple gone downhill day steve passed away rip steve,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@phillgizmo8934,"It's not Apple that raised prices, it's the banking system that devaluated currency. That way banks help us having cheaper things and Apple ruined it.",0,8 hari yang lalu,s apple raised prices s banking devaluated currency way banks help having cheaper things apple ruined,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@hans6304,They're all in this together to hike the prices. They also travel overseas together. We're not invited.,30,8 hari yang lalu,hike prices travel overseas invited,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MilkyWay-s9i,"I am not buying Apple product anymore, it makes me feel free",0,8 hari yang lalu,buying apple product anymore makes feel free,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@shaunpatrick8345,"Great work, making the Steam Machine look like a bargain.",0,8 hari yang lalu,great work making steam machine look like bargain,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Zad_Flappentash,"If that's the case, that may well be why. If they sold more than they ever have before, probably think a price hike isn't going to put off enough people for it not to increase profits further.

Gots to keep growing.",0,8 hari yang lalu,s case sold probably think price hike isn t going people increase profits gots growing,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@claudiameier666,looks thats anyone buying tech today not just apple,0,8 hari yang lalu,looks thats buying tech today just apple,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,"I think you're forgetting how expensive Apple products were under Steve. 

I think most of these devices are still cheaper now than their comparative models back then - and that's without even adjusting for inflation. 

I genuinely think MacBooks would be a worse product under Steve. The phone and other crap probably better though",1,8 hari yang lalu,think forgetting expensive apple products steve think devices cheaper comparative models s adjusting inflation genuinely think macbooks worse product steve phone crap probably better,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@nanusiri9189,Wonder which island they meet up 😂,12,8 hari yang lalu,wonder island meet,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@ketanahire984,​ @nanusiri9189  the island name starts with E,1,5 hari yang lalu,island starts e,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@rentstoohigh1587,​ @nanusiri9189 he's talking about the recent trip to China you dolt,0,7 hari yang lalu,s talking recent trip china dolt,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@VoiceOvaGuy,"""You won't be able to afford anything, and be happy"" or something like that.  Even if they aren't together on it, the """"elites"""" at the tippity top will make sure everything keeps going the way they want it.  Whether by manipulation, blackmail, sabotage, war, propaganda, indoctrination, etc.",2,7 hari yang lalu (diedit),won t able afford happy like aren t elites tippity make sure keeps going way want manipulation blackmail sabotage war propaganda indoctrination,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@XthegreatwhyX,There can't be grifters without suckers.,0,8 hari yang lalu,t grifters suckers,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@azwb,I thought Tim Cook was a supply chain genius. That is what he was touted as. $4 trillion company not having a couple of semi trucks loaded to the gills with ram?? Poor planning.,0,8 hari yang lalu,thought tim cook supply chain genius touted trillion company having couple semi trucks loaded gills ram poor planning,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@71gmonet,"Timing is everything.  

All the people who could barely afford their products bought them when the prices were actually a better value than the competition.  

The price sensitive customers bought all they could afford when there was value, now they can increases prices for the less price sensitive customer.  

Apple innovates more than any other tech company, on their….prices.",0,8 hari yang lalu (diedit),timing people barely afford products bought prices actually better value competition price sensitive customers bought afford value increases prices price sensitive customer apple innovates tech company prices,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@10secondsrule,I never was more less interested in Apple products.,1,8 hari yang lalu,interested apple products,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@B14ckic3,Because... it was a Thursday. 😂😂😂😂😂😂,9,8 hari yang lalu,thursday,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@zeuslgn,Tim Apple is retiring. This all goes to his retirement fund. 😉,0,8 hari yang lalu,tim apple retiring goes retirement fund,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@eugenioarpayoglou,Isn't Apple one of the companies causing the RAM & SDD shortage?,0,8 hari yang lalu,isn t apple companies causing ram sdd shortage,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@charitharth55,AI not just hoarding all the future hardware but also making existing stuff expensive. when will it be enough!!,0,8 hari yang lalu,ai just hoarding future hardware making existing stuff expensive,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@NooZooReviews,yum Yum Yum Yum Yum! 😂,1,8 hari yang lalu,yum yum yum yum yum,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@secularspectator,Remember to support your local billionaire 🎉,0,8 hari yang lalu,remember support local billionaire,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@karlwilliams8208,Apple = Greed and avarice,0,8 hari yang lalu,apple greed avarice,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@elcocovelazquez,"Those ""What?"" and ""Hmm?"" felt like a punch to the gut!",4,8 hari yang lalu,hmm felt like punch gut,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Qugie,2:55 LMAO!,0,8 hari yang lalu,lmao,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@nonya-k6o,Because idiots are willing to pay for it.,0,8 hari yang lalu,idiots willing pay,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Ultravineet,1:40 I think I can build a better pc than that under $1200 the pricing is absurd 😭🙏,2,8 hari yang lalu,think build better pc pricing absurd,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@BoomaTheRobot,Lols,0,8 hari yang lalu,lols,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@JanoJJJ,Why would I pay let's say 1.500 for weak hardware with one of the most closed restrictive ecosystem where user's freedom of choice is totally ignored? I could buy far more powerful machine for 600 or 700 and slap literally any Linux distro on it. That's what I call investment and not wasting money. Or shall I say paying for your imprisonment - voluntarily and with dumb smile on face. Like a sheep.,0,8 hari yang lalu,pay let s say weak hardware closed restrictive ecosystem user s freedom choice totally ignored buy far powerful machine slap literally linux distro s investment wasting money shall say paying imprisonment voluntarily dumb smile face like sheep,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Ulugbek-y4m4s,Apple has months may even has years of parts tucked somewhere.,0,8 hari yang lalu,apple months years parts tucked,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@CorneliusJermaineHightower-k9b,If your running around with an I anything in your pocket you can't complain. I'll still buy it and so will you.,0,8 hari yang lalu,running pocket t complain ll buy,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@keepmoving1185,“I love the inflation” Djt,0,8 hari yang lalu,love inflation djt,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,You can't blame AI for this - AI is the scapegoat. Apple isn't a company ram producers are going to squeeze - this is pure profit,0,8 hari yang lalu,t blame ai ai scapegoat apple isn t company ram producers going squeeze pure profit,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@jamesestrella5911,Because iCan.,1,8 hari yang lalu,ican,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@smittyvanjagermanjenson182,"The biggest laugh I got from this was the Vision Pro getting bumped. I love VR devices and even think the AVP is neat, but Jesus Apple, don’t mark up a product that is hardly selling in the first place lmao, who taught you how businesses work? 😂",0,8 hari yang lalu (diedit),biggest laugh got vision pro getting bumped love vr devices think avp neat jesus apple don t mark product hardly selling place lmao taught businesses work,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Soumalya2408,You should have mentioned the price hikes on refurbished products which are not even being manufactured yet 😄,0,8 hari yang lalu,mentioned price hikes refurbished products manufactured,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@michaelhii2678,"yeah im just laughing , i never bought a mac since the 80's, i am no surprise, i am laughing to all those idiots who still buy their products",0,8 hari yang lalu,yeah im just laughing bought mac s surprise laughing idiots buy products,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@myfakeguuglaccount,They can. It's not like Apple users have real options. 😂,0,8 hari yang lalu,s like apple users real options,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@tyrantfox7801,"Why is everything ending in 99?
Psyop?",0,8 hari yang lalu,ending psyop,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@rocketmunkey1,"With the size of some of these companies, compared to some of the very small RAM and Storage manufactures I don't know why they don't just buy them out and make RAM and SSD's for themselves, instead of flogging it to Open Ai Anthropic, Microslop and Joggle  for their slop centres, problem solved, but they wont because this is all engineered to relieve us of the burden of ownership, they want us feeding on AI slop cloud computing subscription services, despite the fact everyone is already sick of AI slop, and subscription services.",1,8 hari yang lalu,size companies compared small ram storage manufactures don t know don t just buy make ram ssd s instead flogging open ai anthropic microslop joggle slop centres problem solved wont engineered relieve burden ownership want feeding ai slop cloud computing subscription services despite fact sick ai slop subscription services,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@tedantares2751,Apple increases prices of their products only in two cases: 1) When RAM prices go up 2) When RAM prices go down,16,8 hari yang lalu,apple increases prices products cases ram prices ram prices,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@zepoq2476,Their sales and marketing tactics are from chatgpt.,0,8 hari yang lalu,sales marketing tactics chatgpt,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@vasudevmenon2496,Got a base model mac mini m4 for 650$ with Apple care+ and now it's 1100$ for the same model without apple care included. iPhone didn't see much price rise but Mac already costs ultra,0,8 hari yang lalu,got base model mac mini m apple care s model apple care included iphone didn t price rise mac costs ultra,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@hzk-y7r,"Vision Pro goes from 3500 to 3700 ~ about 6%, when others go ~20-25%",0,8 hari yang lalu,vision pro goes,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Pawnkiller,I was just about to buy the macbook air within a week for my birthday 😭,0,8 hari yang lalu,just buy macbook air week birthday,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@yarly3180,Because they are a monopolist in their own ecosystem?,0,8 hari yang lalu,monopolist ecosystem,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@carlmoore4518,"I think their increases are unacceptable, and unreasonable...so my future shopping with Apple will reflect my displeasure!",0,8 hari yang lalu,think increases unacceptable unreasonable future shopping apple reflect displeasure,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@cete66,"tf. if it was dmb to buy any apple product, now to buy some of their's is to ask for a face fk",0,8 hari yang lalu,tf dmb buy apple product buy s ask face fk,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@henriqueaugustus1761,"to be fair at Apple, they did take a long time for these price increases, unlike the other companies that did it first. And sure, we can argue that they could just take the blunt and keep selling at the same value, but just like at the Steam Machine. 200 or 300 dollars more of what was possibly the original price tag, so indeed this AI RAM shortage hole really is a lot bigger than we think",1,8 hari yang lalu,fair apple did long time price increases unlike companies did sure argue just blunt selling value just like steam machine dollars possibly original price tag ai ram shortage hole really lot bigger think,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@Dhumm81,"""We don't just want one more thing, we want..."" 
""...[the] only one thing that ruling classes have ever wanted — and that is everything: all the choice lands, forests, game, herds, harvests, mineral deposits, and precious metals of the earth; all the wealth, riches, and profitable returns; all the productive facilities, gainful inventiveness, and technologies; all the control positions of the state and other major institutions; all public supports and subsidies, privileges and immunities; all the protections of the law with none of its constraints; all the services, comforts, luxuries, and advantages of civil society with none of the taxes and costs.  Every ruling class has wanted only this: all the rewards and none of the burdens. The operational code is: we have a lot; we can get more; we want it all.""  ~Michael Parenti",0,8 hari yang lalu,don t just want thing want thing ruling classes wanted choice lands forests game herds harvests mineral deposits precious metals earth wealth riches profitable returns productive facilities gainful inventiveness technologies control positions state major institutions public supports subsidies privileges immunities protections law constraints services comforts luxuries advantages civil society taxes costs ruling class wanted rewards burdens operational code lot want michael parenti,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@DavidJ-98,When Apple dose stuff like this every other company will follow,0,8 hari yang lalu,apple dose stuff like company follow,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@supernerd8527,Nuke those AI data centers ASAP! Nothing useful is coming out of them!,1,8 hari yang lalu,nuke ai data centers asap useful coming,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@brads2041,"""...because we need to preserve our 30 percent margin.""",0,8 hari yang lalu,need preserve percent margin,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@MelodicTurtleMetal,It's not that deep.,0,8 hari yang lalu,s deep,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@kumarp3074,You forgot the third case.  When RAM prices remain the same.,1,4 hari yang lalu,forgot case ram prices remain,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@smittyvanjagermanjenson182,"iPhone can’t rise much, that’s Apple Cash cow. I assume they like staying in business",1,8 hari yang lalu,iphone t rise s apple cash cow assume like staying business,Negative
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@vasudevmenon2496, @smittyvanjagermanjenson182  it's already 60% higher outside USA with taxes and import duty.,0,8 hari yang lalu,s higher outside usa taxes import duty,Positive
https://youtu.be/-aHFboq0XNw?si=PPVxjQVH4cWa7meL,@claudiameier666,yes they are doing what everyone else is doing. screwing the customer,0,8 hari yang lalu,yes doing doing screwing customer,Negative
